net,size,logtable,sizetable,logtree,sizetree,loglrdummy,sizelrdummy,logtreedummy,sizetreedummy,  loglgpair,sizelgpair,   logtreepair,sizetreepair,loglgld,sizelgld,  logtreeld,sizetreeld,loglgldpair,sizeldlgpair,logtreeldpair,sizetreeldpair
barley.bif,500,-4.0337344537423645,15120,-2.0024751486239802,7,-1.9160976813385484,113,-1.9670474814395802,21,-1.9129808894756166,115,-1.9295654405854221,42,-1.9188248110354602,114,-1.8742688861602517,21,-1.9173754951556141,116,-1.8742688861602517,21
barley.bif,500,-0.1715702725728415,576,-0.5284698689717002,256,-0.7507838694082775,92,-0.9268664517109286,120,-0.42546786239652556,128,-0.7884874985384973,112,-0.14969197603493117,46,-0.4732480027747993,80,-0.15116776996380113,66,-0.4732480027747993,80
barley.bif,500,-0.218086055705543,1323,-0.22525531916060668,81,-0.2269259946088132,48,-0.2298399557775959,51,-0.12161997481767671,65,-0.1712850089385874,57,-0.12288960516306938,46,-0.18169012402368181,30,-0.10369286414050653,67,-0.14135485555778296,33
barley.bif,500,-1.2106932143955234,180,-1.1332875157810394,30,-1.1126149964147003,53,-1.1422231568083672,35,-1.1098972909158895,51,-1.1507879959221692,25,-1.1275437562645267,76,-1.14807372310414,25,-1.122406457591147,81,-1.1472720221976949,25
barley.bif,500,-3.5018197473231485,450,-2.4063535371865625,10,-2.47624283128391,94,-2.4063535371865625,10,-2.4762419864805882,94,-2.4063535371865625,10,-2.47624017945664,94,-2.4063535371865625,10,-2.4762425860852604,94,-2.4063535371865625,10
barley.bif,500,-1.8432071542941555,315,-1.7516171308614128,35,-1.6630734197504105,74,-1.7007274478032415,49,-1.6630712439551407,75,-1.7007274478032415,49,-1.5733668246622678,81,-1.5924563180757625,42,-1.5733549884777929,82,-1.5924563180757625,42
barley.bif,500,-0.7839941846858242,4224,-1.5075916986509366,64,-1.1662134870137983,131,-1.5445990106702114,56,-1.2026410445156086,165,-1.4612159334196937,48,-0.3948159442975561,91,-0.524444356008534,72,-0.3914448763016422,92,-0.524444356008534,72
barley.bif,500,-0.035150871659274927,330,-0.1784189566155466,280,-0.5694278847823462,73,-0.5357070205974512,95,-0.42129180760874124,94,-0.5122799152859075,100,-0.02218447321604745,19,-0.0511007891115686,30,-0.022178545768930188,19,-0.0511007891115686,30
barley.bif,500,-1.305116563707243,175,-1.3214960051740798,25,-1.193118585110193,52,-1.3180029443543395,40,-1.1883874554097498,44,-1.267893821351409,40,-1.2260249703726904,70,-1.240916173390028,35,-1.2249902208463577,65,-1.2602069249882604,35
barley.bif,500,-0.5886154356562686,810,-1.2551702507809845,162,-1.2197699812863938,90,-1.3425824277450866,72,-0.9402421378676538,126,-1.1408127192055884,90,-0.6228813450342414,76,-0.8553211417412867,81,-0.6211694919131706,88,-0.8553211417412867,81
barley.bif,500,-0.034165733419702284,540,-0.9728446808137277,60,-0.5772884766319742,83,-0.9834345718446528,78,-0.5057632206990998,117,-0.8254816111387785,60,-0.025676768236566814,47,-0.22533561425072354,66,-0.025687367998090748,67,-0.3315063151847506,54
barley.bif,500,-0.18628432700611824,729,-1.1685189682235626,81,-0.6736182282091934,90,-1.1994072220160341,90,-0.5014228305104189,151,-0.9240372188963752,90,-0.21010206913280222,49,-0.4394898669142522,72,-0.21457335081143428,69,-0.4394898669142522,72
barley.bif,500,-0.06512962256642833,420,-0.5016019123637311,96,-0.3998323012459391,73,-0.4908571400468408,84,-0.34567105521462305,82,-0.4026783462824299,78,-0.057727102887348045,35,-0.1724724641645302,54,-0.05723410766269476,45,-0.1339380386433031,66
barley.bif,500,-3.5147874061823017,26460,-1.7455695750904292,42,-1.719065903439428,139,-1.815583786041481,35,-1.714371592267382,141,-1.8126935377190647,35,-1.7520788758146055,143,-1.6397391471086518,35,-1.7507680523333082,138,-1.6397391471086518,35
barley.bif,500,-2.788734542892738,2880,-1.5379966477857696,36,-1.5752174739962745,97,-1.5351502364315268,36,-1.5713167831080948,96,-1.5257956254438547,36,-1.6146690657786038,105,-1.5557896494572037,36,-1.6126769194412718,103,-1.5557896494572037,36
barley.bif,500,-3.3162521938680483,3840,-1.8987839493872,8,-1.7556917864873376,119,-1.793043526150306,40,-1.7569089922677024,125,-1.7878325058399678,40,-1.7081751563670824,155,-1.6319065636129637,32,-1.7128785513161957,159,-1.6319065636129637,32
barley.bif,500,-0.8873476960697296,1764,-0.5772640572127157,156,-0.611227001082953,66,-0.7359362911878441,76,-0.5609689066412904,100,-0.6553060635244473,68,-0.508571548684431,68,-0.535225368930227,32,-0.50969646089157,88,-0.535225368930227,32
barley.bif,500,-4.134580302654161,15120,-2.004840116729901,7,-1.9168511828763297,121,-1.9873014526796828,42,-1.9160981311121679,118,-1.9582752778190913,42,-1.9189613913496912,129,-1.8869795303211714,14,-1.9188499639194532,131,-1.8869795303211714,14
barley.bif,500,-0.18524842272070563,576,-0.5259170535704806,256,-0.782133346724765,90,-0.8582741862394639,120,-0.4829585759646281,138,-0.9225423151001083,104,-0.18263097401101927,52,-0.40124116636005885,72,-0.18329702290562658,76,-0.40124116636005885,72
barley.bif,500,-0.2256603135991791,1323,-0.2247322238150134,81,-0.23969062923029133,50,-0.25689323941625597,51,-0.13232966678459557,71,-0.23123472937851183,45,-0.10709103117764214,53,-0.16906370339237528,30,-0.0815355593164341,68,-0.1296361596737578,33
barley.bif,500,-1.202838296363282,180,-1.127119864727279,30,-1.1215051126262536,46,-1.1416750147532,30,-1.1180776608605993,45,-1.13279822152819,25,-1.1511257533429886,84,-1.122394214043144,35,-1.1514227696421029,79,-1.1751722971480845,30
barley.bif,5000,-0.8164065169639603,135,-0.8163453371738864,115,-0.8195531876410003,40,-0.8170649823555375,125,-0.8192912246797883,47,-0.8301925042381214,85,-0.8148587731106263,99,-0.8147220170271721,35,-0.8148447528788872,103,-0.8147220170271721,35
barley.bif,5000,-2.444491407798064,450,-2.399051569013555,10,-2.4088844586862725,109,-2.399051569013555,10,-2.408884412884127,109,-2.399051569013555,10,-2.4088843179215402,109,-2.399051569013555,10,-2.4088842663581107,109,-2.399051569013555,10
barley.bif,5000,-1.4563812742205267,315,-1.4563812742205255,315,-1.5654110634428677,88,-1.5808664315116412,98,-1.5654088193710587,92,-1.5808664315116412,98,-1.4527214793255738,265,-1.45860044090986,98,-1.452720988302445,267,-1.45860044090986,98
barley.bif,5000,-0.19079447875845748,4224,-0.799358115934305,664,-0.40517879547214614,167,-1.0741722052136666,304,-0.4275034707844985,232,-1.047684861041755,320,-0.18496922593000792,192,-0.26146651802027315,144,-0.1851421772857543,233,-0.26146651802027315,144
barley.bif,5000,-0.8909308728687966,450,-0.9189677798786312,45,-0.8773583451427103,48,-0.9233666875623745,55,-0.8773581782107535,49,-0.9233666875623745,55,-0.8851862581467299,139,-0.8825995246843926,40,-0.8851846950433725,139,-0.8825995246843926,40
barley.bif,5000,-0.0038579385344458964,330,-0.0038579385344461024,330,-0.07196764608753035,77,-0.06817415357397327,185,-0.05090964091137479,106,-0.07297860176203864,170,-0.002415731082252896,27,-0.0039698507407717,35,-0.002494065818473735,29,-0.0039698507407717,35
barley.bif,5000,-0.022067929586346246,1620,-0.1973324525627943,846,-0.1868916180387667,100,-0.33447827031868904,342,-0.18976560999677242,128,-0.3740079360258681,324,-0.0189751038592665,56,-0.03416559285324026,72,-0.01877076146009372,58,-0.03416559285324026,72
barley.bif,5000,-1.1300787744623697,175,-1.1300787744623697,175,-1.1367967440017817,61,-1.1452814810076695,135,-1.1365466957612849,56,-1.1489078426548955,100,-1.1297628333224154,140,-1.1413421370439356,90,-1.1295344904201514,142,-1.1473759833683166,75
barley.bif,5000,-0.6247476000002589,1890,-0.7191420311579301,306,-0.8050485292067463,110,-0.7250968363666519,189,-0.8039618133254115,123,-0.6897033999518876,216,-0.6034620573234358,365,-0.6768258470893087,216,-0.6031366146123882,379,-0.6736663148052557,198
barley.bif,5000,-0.4951573768102832,810,-0.4951573768102833,810,-0.6822263645535844,159,-0.6307521042845733,279,-0.6150733891627751,197,-0.6197605127944084,270,-0.4946421783500471,139,-0.5159832294271012,153,-0.49477996500251464,162,-0.5159832294271012,153
barley.bif,5000,-0.0065048652774115055,540,-0.04289861963754403,492,-0.10536170668873818,96,-0.17443291722236354,270,-0.10195830851922295,164,-0.21026464165337821,222,-0.006890036950526971,74,-0.007349174412387785,108,-0.006791666847014457,100,-0.007128541756034032,96
barley.bif,5000,-0.1160930232861124,729,-0.1160930232861124,729,-0.2093644075350392,114,-0.3040958591064135,315,-0.16165146639590938,228,-0.1846470578461848,297,-0.11543189065378169,83,-0.1287537099987485,117,-0.11535828782633505,109,-0.14266461507870476,117
barley.bif,5000,-0.024190257247113694,420,-0.024188192741919662,366,-0.08156562164422178,79,-0.15775872977051228,186,-0.07604689046374197,127,-0.10668903434828214,150,-0.023555471895674827,41,-0.030997654482269953,54,-0.02332946409716422,56,-0.023739397061174537,78
barley.bif,5000,-3.2856097112359035,26460,-1.7106089212594915,42,-1.5586021394200391,206,-1.6956711560580906,77,-1.5582033371868669,217,-1.6950665064609232,70,-1.5763311014433183,310,-1.571576872951081,84,-1.5756367409031915,318,-1.594974893949338,147
barley.bif,5000,-1.6812433383367924,2880,-1.5055643121595945,36,-1.4335586710436838,118,-1.482757798303663,78,-1.4331194848814603,117,-1.4786538635893727,78,-1.452584904716241,295,-1.4471841492572102,60,-1.4519320301752165,294,-1.4461890310228231,90
barley.bif,5000,-2.0127471022065837,3840,-1.6889055849958914,208,-1.55750787339327,164,-1.7039354372206923,80,-1.555888676175789,172,-1.701425863865079,80,-1.5706393003884829,317,-1.5544515906838523,80,-1.5707660609994885,323,-1.5584379972018159,96
barley.bif,5000,-0.47825555602208797,1764,-0.4372833992377571,228,-0.43490317374909193,78,-0.4564040546628964,128,-0.42749994574734484,142,-0.4428940635643788,128,-0.4235265336632247,206,-0.4514992079277772,52,-0.42385263928274497,255,-0.4514992079277772,52
barley.bif,5000,-2.9644106662539738,15120,-1.8616690374942095,126,-1.7871049290426422,160,-1.847386898013441,112,-1.7871048564483327,160,-1.847386898013441,112,-1.7879446026614831,213,-1.7923238779232398,84,-1.7879448840242098,212,-1.7923238779232398,84
barley.bif,5000,-0.11527338387418903,576,-0.15023021597451,448,-0.21165304265486065,100,-0.24497139771378976,280,-0.1734438491201504,200,-0.22266970730091634,256,-0.11504776784338869,105,-0.11657090376788003,128,-0.1147804161233108,141,-0.13936202605602024,136
barley.bif,5000,-2.744373441407802,35280,-1.5011651623034685,56,-1.320679980215996,181,-1.4890375351410499,70,-1.3200753483167624,184,-1.4887474994967569,70,-1.327787946712704,233,-1.3224958478672812,49,-1.3278792100944858,241,-1.3224958478672812,49
barley.bif,5000,-0.018708637236808087,1323,-0.04924389423343547,171,-0.057921473386112,64,-0.02116145798687825,126,-0.04354376278531009,110,-0.01565567929018537,111,-0.01685881365012826,130,-0.020833506150121094,105,-0.014903782466966522,144,-0.02855884298301599,72
barley.bif,5000,-1.0695697190041684,180,-1.094853395449152,80,-1.0616218118496918,60,-1.0990308741220456,55,-1.0614724249071406,63,-1.0984737653855234,55,-1.06639500009916,144,-1.0775631033370656,60,-1.0664744604134193,143,-1.0757879836302555,50
barley.bif,5000,-0.8171335986170958,135,-0.8168767512510211,115,-0.820653184515212,41,-0.8383576320935661,85,-0.8203186877968633,52,-0.8327146611377135,80,-0.8163154291573437,77,-0.8148671157086018,35,-0.8163594521296277,85,-0.8148671157086018,35
barley.bif,5000,-2.4480794797826126,450,-2.3991512728199935,10,-2.410944741591042,116,-2.3991512728199935,10,-2.410944805358449,116,-2.3991512728199935,10,-2.4109448336525054,116,-2.3991512728199935,10,-2.410944786974367,116,-2.3991512728199935,10
barley.bif,5000,-1.4459635979987924,315,-1.4459635979987924,315,-1.5621031756612207,93,-1.57856411217306,98,-1.5621022623754266,93,-1.57856411217306,98,-1.4450932540243695,278,-1.4434727226061648,98,-1.4450931365159345,277,-1.4434727226061648,98
barley.bif,5000,-0.18922785593546532,4224,-0.7775061285593553,704,-0.405802378272992,168,-1.0903484437393778,296,-0.4183619783300379,247,-1.0406852778760838,304,-0.18670732324136027,241,-0.3340250021706207,152,-0.18690784263504168,277,-0.33176046308591906,152
barley.bif,5000,-0.0035936693966397847,330,-0.0035936693966399586,330,-0.07085980468732149,77,-0.07287818071223201,180,-0.051041807976472196,98,-0.0787499119664672,175,-0.0021418152245053375,25,-0.003668969069967815,30,-0.002047359486161608,29,-0.003668969069967815,30
barley.bif,5000,-0.020587651090831934,630,-0.047128482464679544,252,-0.039073995158857594,46,-0.0776174737564168,112,-0.03366565505034433,85,-0.0368006071636024,105,-0.024872873146725125,44,-0.03253547388494993,56,-0.023681131899429834,68,-0.03253547388494993,56
barley.bif,5000,-1.1308093540857926,175,-1.1308093540857922,175,-1.1369571177385032,59,-1.1561179823470926,130,-1.13663690414092,54,-1.1470257063433995,105,-1.1306612888049512,157,-1.149397729563775,85,-1.1302430430534127,163,-1.1458671702927528,80
barley.bif,5000,-0.6277260795467806,1890,-0.7039861442782972,270,-0.8073854040823074,113,-0.7082260355448221,207,-0.8060098136968207,126,-0.6835643689061599,216,-0.607548164293875,369,-0.7000720302757497,243,-0.60695471650599,393,-0.6345171199882398,225
barley.bif,5000,-0.49749792948082305,810,-0.49749792948082305,810,-0.6911959368887501,155,-0.6359841000848866,270,-0.6444820779761692,177,-0.6497923858183263,252,-0.4951484208149313,133,-0.5326240430593253,144,-0.4954131457692831,132,-0.5326240430593253,144
barley.bif,5000,-0.006072046625260539,540,-0.07866709190568077,444,-0.09141278440194969,94,-0.2120977882040439,252,-0.09662086736413877,173,-0.1977146009739541,228,-0.007020944636771989,73,-0.007656517768922595,108,-0.0069831887660157695,99,-0.006449944494910889,102
barley.bif,5000,-0.11423746041512463,729,-0.11423746041512184,729,-0.21232778621545786,107,-0.3226125275044223,297,-0.1615370543920736,240,-0.16593601395921298,306,-0.1149539364534472,78,-0.12456198113099212,144,-0.11514243602508555,142,-0.1409275048309792,153
barley.bif,5000,-0.023757180639086606,420,-0.023749772042249474,366,-0.07719567288128894,77,-0.1529135410517762,180,-0.07185749769476595,124,-0.10591559753797287,150,-0.022826102017542264,30,-0.032893163888920746,48,-0.02265271787182807,41,-0.0233023385981704,72
barley.bif,5000,-3.3148533766761474,26460,-1.7105739207206756,42,-1.5598088483371304,208,-1.6972007990380324,84,-1.5595518928772778,212,-1.6918328764892296,84,-1.577257669388372,289,-1.5663978788747586,63,-1.57656836074126,299,-1.587062852633883,140
barley.bif,5000,-1.6928128669811426,2880,-1.507042063503774,36,-1.4344714344381952,116,-1.4849261698553695,84,-1.4341778536146876,117,-1.4857105983645558,72,-1.443874403162129,235,-1.4412646633460906,60,-1.4433310297321598,239,-1.450794611191112,72
barley.bif,5000,-2.008340971284222,3840,-1.6494921272358551,280,-1.5559154863324685,163,-1.689133024618424,96,-1.5549559427974737,171,-1.6772941091927849,112,-1.5792443964160698,347,-1.5619496759976352,136,-1.5796500320490996,353,-1.5878164654257818,144
barley.bif,5000,-0.46609962276627204,1764,-0.4379098637438007,228,-0.4347152295123686,78,-0.4501493038165273,144,-0.4282754915565073,134,-0.4448333602537239,124,-0.41552698718046516,222,-0.4315510082509005,68,-0.4163449099102949,242,-0.4315510082509005,68
barley.bif,5000,-2.94368496774263,15120,-1.864898765501852,126,-1.7892602665003885,161,-1.8526254828065518,126,-1.78926052270383,161,-1.8526254828065518,126,-1.785509121011072,247,-1.791821376922504,77,-1.7855091947377602,248,-1.791821376922504,77
barley.bif,5000,-0.11525442622116502,576,-0.1508226395368128,448,-0.21227320868167254,99,-0.1815336186737808,272,-0.17591770338895646,200,-0.24934622114112498,256,-0.11503574719715395,84,-0.13163151176683857,120,-0.11506856456089294,124,-0.11538425079179024,136
barley.bif,5000,-2.783540182551148,35280,-1.5004037566201711,56,-1.317683767619085,180,-1.4897333567585196,77,-1.3172078839586971,177,-1.4899635817630805,70,-1.3230918576688688,271,-1.3113180219604617,63,-1.3231979333853277,270,-1.3113180219604617,63
barley.bif,5000,-0.019288459564551413,1323,-0.04850219148145416,171,-0.057746190543944996,64,-0.020222024835183004,129,-0.0446600402146784,100,-0.015016945657820018,108,-0.015267151439955648,118,-0.04339330620812394,87,-0.012803747766086525,156,-0.016440442860217248,75
barley.bif,5000,-0.018434341096823376,1323,-0.044414217666594466,255,-0.19918272745664167,46,-0.0784718724253619,165,-0.11469491985964413,102,-0.049314839698216525,138,-0.01750215275805374,109,-0.0304704782626802,90,-0.016551690734584693,135,-0.05582666400145261,99
barley.bif,5000,-1.071559609918014,180,-1.0852936401631728,105,-1.0634056394882359,57,-1.098786931595635,60,-1.062993495215339,64,-1.0982998832956965,60,-1.0701282192427892,155,-1.0833252969100202,50,-1.0698838010953553,153,-1.0784406162575668,55
barley.bif,10000,-0.8151113660719258,135,-0.8148821259667081,115,-0.8199409943488613,40,-0.8153525224605052,125,-0.8197832959616557,48,-0.8188476217238326,100,-0.8148506954637929,95,-0.8144099859671311,40,-0.8148860842519827,98,-0.8144099859671311,40
barley.bif,10000,-2.418661097480807,450,-2.3987454175857734,10,-2.402651403873528,114,-2.3987454175857734,10,-2.4026514023964833,114,-2.3987454175857734,10,-2.4026511360170955,114,-2.3987454175857734,10,-2.402651433580071,114,-2.3987454175857734,10
barley.bif,10000,-1.4355633365559761,315,-1.4355633365559761,315,-1.5554483936618306,92,-1.5609728888320835,126,-1.5554482974833217,92,-1.5609728888320835,126,-1.4343509455368928,268,-1.4357457490053285,98,-1.4343498832290082,268,-1.4357457490053285,98
barley.bif,10000,-0.18656932753818975,4224,-0.5352803069891172,1304,-0.31642256536454033,171,-0.7334337452040469,664,-0.32772558598920315,255,-0.7099481194502958,680,-0.18351170663811062,302,-0.2752222103826238,184,-0.1835308379819996,338,-0.30385851144968246,176
barley.bif,10000,-0.8795557266827174,225,-0.9122020756166536,65,-0.8763746542142457,50,-0.9032129749351118,85,-0.8763748631979433,50,-0.9032129749351118,85,-0.8781566799497891,145,-0.8826327129156313,40,-0.87815684952341,147,-0.8826327129156313,40
barley.bif,10000,-0.002789191153459827,330,-0.002789191153459682,330,-0.03534577260708003,79,-0.009211255986530735,220,-0.025620485465917896,105,-0.03621257314225712,195,-0.0036245316182316385,36,-0.004375050863813637,35,-0.003559436138849661,37,-0.004375050863813637,35
barley.bif,10000,-0.4356176907626621,486,-0.435911109056692,441,-0.5084193025018969,94,-0.46328120725852034,243,-0.5083137319131004,154,-0.45482036696667555,261,-0.43698299952324005,138,-0.47344452850461105,171,-0.4371071441218386,158,-0.4520067904662578,180
barley.bif,10000,-0.01232810102307142,900,-0.024702698608486177,495,-0.01860914381527237,74,-0.04851205906540255,162,-0.017018096690299286,123,-0.03489767640955571,189,-0.012989447857375132,112,-0.026691468740791056,171,-0.012752483986377182,144,-0.019918338630558204,162
barley.bif,10000,-0.020180351839363054,630,-0.026718351826480337,315,-0.03524861998338012,69,-0.03277223482410248,168,-0.03244523123882494,118,-0.028763210456270453,126,-0.02058130666485938,75,-0.026134907287323438,77,-0.020371559068533093,92,-0.02612873210818464,77
barley.bif,10000,-1.122863422469081,175,-1.122863422469081,175,-1.1323365803208232,59,-1.1311159103154669,140,-1.132142762746671,56,-1.137611300361876,110,-1.1227249989037744,163,-1.1379200030588752,100,-1.12262431013856,169,-1.138427146970187,95
barley.bif,10000,-0.5908287435991688,1890,-0.6699256142378622,378,-0.7984798996724499,136,-0.6627815270630926,315,-0.7975132671061872,144,-0.6469426064534474,306,-0.5840685513984839,424,-0.6148268210358848,261,-0.5844386806267173,443,-0.619904815841989,252
